Experiment,Institution,Accession,SeedSource,LineType,Treatment,Facility,Rep,Flat,Row,Col,SowDate,seeds.sown,germinants.7d,germinants.14d,TransplantInfo,BoltDate,diameter.at.bolt,days.to.bolt,Germ.Bolting.Comments,inflorescence.height,mainbranch,ttl.maininfl.branch,basal.branch,branch.basalbranch,fruitnum,aborted.fruits,basalfruit.length,midfruit.length,upperfruit.length,avg.fruit.length,HarvestDate,HarvestInits,Harvest.Comments,Outlier1,Outlier2,Resolve?,SeeComments,Resolved?,Action
BC_Expt3pt6,BC,SALK_115366C,BC_SF10_0280,MUTANT,control,BC-GC2,4,7,J,2,5/24/2016,3,3,3,,6/22/2016,38.73,29,,24.7,2,13,3,21,58,207,11.76,13.51,6.01,10.43,8/2/2016,vv,,"Total_Branches, cck checked, got 29 totbr",,,,,
BC_Expt3pt6,BC,CS22659,BC_SF08_0309,PHYT,control,BC-GC2,4-1,7,J,3,5/24/2016,3,2,2,,6/20/2016,26.92,27,May have bolted 6/18 or 6/19,20.5,3,22,2,17,15,220,,,,,8/2/2016,vv,,"Total_Branches, cck checked, got 34 totbr",,Has 3 full fruits but 0 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_133238C,BC_SF11_0016,MUTANT,control,BC-GC2,4,7,J,4,5/24/2016,3,3,3,,6/26/2016,67.83,33,,28.2,1,4,4,10,121,197,8.29,10.56,9.31,9.39,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22652,BC_SF08_0285,PHYT,control,BC-GC2,4-1,7,J,5,5/24/2016,3,2,2,,6/20/2016,40.62,27,,35.6,2,6,4,8,132,155,10.44,9.59,7.57,9.20,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106465C,BC_SF10_0153,MUTANT,control,BC-GC2,4,7,J,6,5/24/2016,3,3,3,,6/27/2016,57.54,34,,38.3,3,6,3,8,113,135,13.17,8.57,8.65,10.13,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109522C,BC_SF10_0201,MUTANT,control,BC-GC2,4,7,K,1,5/24/2016,3,1,1,,6/22/2016,20.71,29,,32.5,2,6,6,29,117,218,12.17,9.69,6.73,9.53,8/8/2016,cck,Very hard to pick out main stem,"Total_Branches, cck checked, got 35 totbr",,,,,
BC_Expt3pt6,BC,SALK_109947C,BC_SF10_0204,MUTANT,control,BC-GC2,4,7,K,2,5/24/2016,3,3,3,,6/22/2016,31.16,29,,23.1,3,7,4,19,125,183,9.28,9.78,8.04,9.03,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106961C,BC_SF10_0163,MUTANT,control,BC-GC2,4,7,K,3,5/24/2016,3,3,2,,6/24/2016,84.52,31,,40.4,2,8,3,12,157,114,12.17,11.94,9.29,11.13,8/2/2016,vv,,Bolt_Diam,,,,,
BC_Expt3pt6,BC,SALK_109389C,BC_SF10_0199,MUTANT,control,BC-GC2,4,7,K,4,5/24/2016,3,3,3,,6/25/2016,73.87,32,,38.9,2,8,2,6,133,84,14.65,12.36,10.20,12.40,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110843C,BC_SF10_0216,MUTANT,control,BC-GC2,4,7,K,5,5/24/2016,3,3,3,,6/25/2016,87.33,32,,42.5,3,12,2,5,159,109,13.91,14.29,9.60,12.60,8/2/2016,vv,,Bolt_Diam,,,,,
BC_Expt3pt6,BC,SALK_119277C,BC_SF10_0347,MUTANT,control,BC-GC2,4,7,K,6,5/24/2016,3,3,3,,6/22/2016,48.07,29,,32.0,2,6,3,11,159,43,13.90,14.11,9.21,12.41,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109250C,BC_SF10_0194,MUTANT,control,BC-GC2,4,7,L,1,5/24/2016,3,3,2,,6/27/2016,51.02,34,,37.5,2,17,4,11,115,230,12.96,10.27,5.24,9.49,8/8/2016,cck,,"Total_Branches, cck checked, got 23 totbr",,,,,
BC_Expt3pt6,BC,CS22596,BC_SF08_0273,PHYT,control,BC-GC2,4-1,7,L,2,5/24/2016,3,3,3,,7/1/2016,77.18,38,,27.8,4,4,0,0,145,19,10.38,9.65,9.20,9.74,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_107943C,BC_SF10_0174,MUTANT,control,BC-GC2,4,7,L,3,5/24/2016,3,3,3,,6/25/2016,63.79,32,,14.5,1,1,3,10,78,59,10.37,7.32,,8.85,8/2/2016,vv,,,,Has 3 full fruits but 2 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,CS22636,BC_SF08_0294,PHYT,control,BC-GC2,4-1,7,L,4,5/24/2016,3,3,3,,6/24/2016,73.36,31,Very large,39.0,2,8,1,3,130,37,12.14,15.61,9.64,12.46,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119083C,BC_SF10_0342,MUTANT,control,BC-GC2,4,7,L,5,5/24/2016,3,2,3,,6/28/2016,66.21,35,,28.9,2,6,2,7,136,69,14.26,10.48,7.75,10.83,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106790C,BC_SF10_0159,MUTANT,control,BC-GC2,4,7,L,6,5/24/2016,3,1,1,,6/22/2016,64.53,29,Very large,35.7,2,10,3,11,184,119,15.46,14.28,9.23,12.99,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22618,BC_SF08_0261,PHYT,control,BC-GC2,4-2,8,A,1,5/24/2016,3,3,3,,6/27/2016,33.69,34,,12.0,1,1,3,4,1,56,8.78,,,8.78,7/25/2016,vv,"Multiple buds at top, harvested while flowering, dead branch at top",,,,,,
BC_Expt3pt6,BC,SALK_132964C,BC_SF11_0013,MUTANT,control,BC-GC2,4,8,A,2,5/24/2016,3,1,1,,6/27/2016,30.38,34,,13.3,1,1,5,11,4,86,13.40,13.67,9.68,12.25,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22617,BC_SF08_0255,PHYT,control,BC-GC2,4-2,8,A,3,5/24/2016,3,3,3,,7/4/2016,17.14,41,,3.7,0,0,2,2,0,16,,,,,7/25/2016,vv,"Very tiny, lots of algae",,,,,,
BC_Expt3pt6,BC,SALK_133231C,BC_SF11_0015,MUTANT,control,BC-GC2,4,8,A,4,5/24/2016,3,4,4,11G6,6/25/2016,32.71,32,,11.5,1,2,4,7,3,39,12.84,12.48,,12.66,7/27/2016,vv,Lots of algae,,,Has 3 full fruits but 2 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111406C,BC_SF10_0229,MUTANT,control,BC-GC2,4,8,A,5,5/24/2016,3,2,2,,6/22/2016,36.13,29,,32.6,2,8,4,7,89,146,14.15,15.36,11.45,13.65,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_107932C,BC_SF10_0173,MUTANT,control,BC-GC2,4,8,A,6,5/24/2016,3,3,3,,6/26/2016,49.95,33,,27.4,2,4,3,5,75,76,10.59,6.66,9.61,8.95,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22659,BC_SF08_0309,PHYT,control,BC-GC2,4-2,8,B,1,5/24/2016,3,3,3,,6/20/2016,19.90,27,,23.3,3,9,4,9,46,137,7.93,7.12,7.25,7.43,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119044C,BC_SF10_0340,MUTANT,control,BC-GC2,4,8,B,2,5/24/2016,3,1,1,,6/27/2016,45.28,34,,14.4,1,2,4,7,6,50,6.91,14.72,9.58,10.40,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_107138C,BC_SF10_0166,MUTANT,control,BC-GC2,4,8,B,3,5/24/2016,3,3,3,,6/21/2016,18.68,28,,11.9,1,1,4,5,1,24,9.14,,,9.14,7/28/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_132665C,BC_SF11_0003,MUTANT,control,BC-GC2,4,8,B,4,5/24/2016,3,3,3,,6/28/2016,58.26,35,,15.9,3,4,3,10,65,115,12.14,6.99,,9.57,7/28/2016,vv,"Lots of algae, main stem smaller",,,"Has 3 full fruits but 2 lengths, dead main stem",Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_114895C,BC_SF10_0276,MUTANT,control,BC-GC2,4,8,B,5,5/24/2016,3,3,3,,6/21/2016,23.45,28,,21.0,1,4,7,15,13,190,10.78,9.33,8.85,9.65,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22635,BC_SF08_0279,PHYT,control,BC-GC2,4-2,8,B,6,5/24/2016,3,3,3,,6/22/2016,49.06,29,,31.0,2,4,3,3,106,71,11.18,14.94,10.59,12.24,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113000C,BC_SF10_0246,MUTANT,control,BC-GC2,4,8,C,1,5/24/2016,3,2,2,,6/26/2016,60.13,33,,38.5,3,3,1,1,88,73,14.78,12.61,8.40,11.93,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_116618C,BC_SF10_0304,MUTANT,control,BC-GC2,4,8,C,2,5/24/2016,3,3,3,,6/24/2016,60.90,31,,34.7,2,2,1,2,91,50,13.67,13.46,7.58,11.57,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22596,BC_SF08_0273,PHYT,control,BC-GC2,4-2,8,C,3,5/24/2016,3,3,3,,6/25/2016,78.06,32,,27.7,4,4,0,0,109,61,10.72,12.88,8.25,10.62,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_115342C,BC_SF10_0279,MUTANT,control,BC-GC2,4,8,C,4,5/24/2016,3,3,3,,6/22/2016,51.44,29,,31.1,2,5,3,9,101,90,13.14,12.79,9.20,11.71,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111160C,BC_SF10_0224,MUTANT,control,BC-GC2,4,8,C,5,5/24/2016,3,3,3,,6/20/2016,37.58,27,,34.3,2,4,4,7,114,132,11.94,10.92,6.33,9.73,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_117402C,BC_SF10_0314,MUTANT,control,BC-GC2,4,8,C,6,5/24/2016,3,2,2,,6/24/2016,50.08,31,,20.5,2,3,3,8,94,87,11.42,7.34,8.34,9.03,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120107C,BC_SF10_0360,MUTANT,control,BC-GC2,4,8,D,1,5/24/2016,3,3,3,,6/26/2016,39.11,33,,20.5,2,9,2,7,87,90,13.42,13.95,7.06,11.48,8/8/2016,cck,Top of main stem dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22636,BC_SF08_0294,PHYT,control,BC-GC2,4-2,8,D,2,5/24/2016,3,3,3,,6/28/2016,32.54,35,,19.2,2,2,4,5,4,71,7.49,10.51,6.19,8.06,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113788C,BC_SF10_0261,MUTANT,control,BC-GC2,4,8,D,3,5/24/2016,3,2,3,,6/25/2016,78.51,32,,34.7,3,9,2,6,108,73,13.42,12.42,8.45,11.43,7/25/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_119384C,BC_SF10_0350,MUTANT,control,BC-GC2,4,8,D,4,5/24/2016,3,3,3,,6/24/2016,34.75,31,,12.1,1,1,4,6,28,67,11.70,,,11.70,7/28/2016,vv,,,,Has 3 full fruits but 1 length,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_115823C,BC_SF10_0289,MUTANT,control,BC-GC2,4,8,D,5,5/24/2016,3,2,2,,6/24/2016,42.46,31,,25.9,1,3,5,11,73,163,10.53,8.63,5.52,8.23,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113735C,BC_SF10_0258,MUTANT,control,BC-GC2,4,8,D,6,5/24/2016,3,3,3,,6/25/2016,31.31,32,,12.5,1,1,6,6,2,33,5.33,4.71,,5.02,7/28/2016,vv,,Avg_Length,,,,,
BC_Expt3pt6,BC,CS22633,BC_SF08_0267,PHYT,control,BC-GC2,4-2,8,E,1,5/24/2016,3,3,2,,6/22/2016,19.43,29,,15.3,3,8,5,7,13,104,11.25,11.24,8.65,10.38,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_132552C,BC_SF11_0001,MUTANT,control,BC-GC2,4,8,E,2,5/24/2016,3,3,3,,6/21/2016,44.54,28,,32.1,2,3,3,7,122,70,14.78,11.96,9.98,12.24,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_107178C,BC_SF10_0167,MUTANT,control,BC-GC2,4,8,E,3,5/24/2016,3,3,3,,6/24/2016,77.08,31,,34.6,3,9,2,4,97,69,11.44,11.22,7.46,10.04,7/25/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_132906C,BC_SF11_0009,MUTANT,control,BC-GC2,4,8,E,4,5/24/2016,3,3,3,,6/25/2016,38.03,32,,4.2,0,0,4,4,0,9,,,,,7/28/2016,vv,Really small and dead,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110454C,BC_SF10_0212,MUTANT,control,BC-GC2,4,8,E,5,5/24/2016,3,3,3,,6/22/2016,48.05,29,,14.1,1,1,4,14,4,158,10.19,7.11,10.24,9.18,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111337C,BC_SF10_0226,MUTANT,control,BC-GC2,4,8,E,6,5/24/2016,3,3,3,,6/22/2016,58.60,29,,34.1,2,8,2,4,109,64,10.99,12.82,9.28,11.03,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109219C,BC_SF10_0193,MUTANT,control,BC-GC2,4,8,F,1,5/24/2016,3,3,3,,6/25/2016,47.35,32,,34.5,2,12,4,11,134,187,13.81,10.69,8.11,10.87,8/8/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_113296C,BC_SF10_0251,MUTANT,control,BC-GC2,4,8,F,2,5/24/2016,3,3,3,,6/25/2016,41.50,32,,38.3,2,3,4,11,87,118,12.21,7.36,11.74,10.44,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109895C,BC_SF10_0203,MUTANT,control,BC-GC2,4,8,F,3,5/24/2016,3,2,2,,6/22/2016,25.36,29,,19.6,1,3,6,12,19,177,11.49,9.75,9.45,10.23,7/28/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_108909C,BC_SF10_0190,MUTANT,control,BC-GC2,4,8,F,4,5/24/2016,3,3,3,,6/21/2016,48.06,28,,9.0,1,1,6,18,4,219,11.87,13.35,,12.61,7/28/2016,vv,,,,Has 3 full fruits but 2 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108660C,BC_SF10_0185,MUTANT,control,BC-GC2,4,8,F,5,5/24/2016,3,3,3,,6/22/2016,40.99,29,,33.1,1,1,4,8,115,91,13.53,10.44,9.64,11.20,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_133375C,BC_SF11_0018,MUTANT,control,BC-GC2,4,8,F,6,5/24/2016,3,2,2,,6/20/2016,61.02,27,,35.5,1,2,3,8,140,52,10.78,12.30,8.66,10.58,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106430C,BC_SF10_0151,MUTANT,control,BC-GC2,4,8,G,1,5/24/2016,3,3,3,,6/22/2016,37.20,29,,34.7,2,7,2,4,146,47,12.43,10.20,8.93,10.52,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_116332C,BC_SF10_0298,MUTANT,control,BC-GC2,4,8,G,2,5/24/2016,3,4,4,10F4,6/27/2016,53.98,34,,37.1,2,4,2,5,87,111,13.25,8.61,9.95,10.60,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110231C,BC_SF10_0210,MUTANT,control,BC-GC2,4,8,G,3,5/24/2016,3,3,3,,6/25/2016,63.64,32,,17.5,2,2,4,11,56,125,,,,,7/28/2016,vv,,,,Has 3 full fruits but 0 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132943C,BC_SF11_0012,MUTANT,control,BC-GC2,4,8,G,4,5/24/2016,3,2,2,,6/22/2016,61.93,29,,31.6,2,3,5,7,60,95,11.54,10.33,6.37,9.41,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_133245C,BC_SF11_0017,MUTANT,control,BC-GC2,4,8,G,5,5/24/2016,3,3,3,,6/21/2016,65.66,28,,34.4,2,4,3,9,141,72,14.27,12.30,10.22,12.26,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,COL70000,BC_SF08_0303,PHYT,control,BC-GC2,4-2,8,G,6,5/24/2016,3,3,3,,6/22/2016,59.96,29,,33.5,1,2,3,7,119,81,12.35,9.64,8.98,10.32,7/25/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108256C,BC_SF10_0179,MUTANT,control,BC-GC2,4,8,H,1,5/24/2016,3,1,1,,6/29/2016,46.55,36,,19.9,1,1,5,9,1,139,11.68,7.78,5.78,8.41,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113413C,BC_SF10_0255,MUTANT,control,BC-GC2,4,8,H,2,5/24/2016,3,2,2,,6/26/2016,40.74,33,,13.1,2,2,5,5,0,0,,,,,7/27/2016,vv,Dead at the top,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_118368C,BC_SF10_0332,MUTANT,control,BC-GC2,4,8,H,3,5/24/2016,3,3,3,,6/22/2016,57.06,29,,33.4,1,4,2,7,135,71,14.70,9.68,9.26,11.21,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108103C,BC_SF10_0176,MUTANT,control,BC-GC2,4,8,H,4,5/24/2016,3,3,3,,6/24/2016,44.87,31,,26.3,2,9,4,14,41,260,9.61,5.90,6.30,7.27,7/27/2016,vv,,"AbortedFruits, jp checked, got 245",,,,,
BC_Expt3pt6,BC,SALK_118474C,BC_SF10_0334,MUTANT,control,BC-GC2,4,8,H,5,5/24/2016,3,3,3,,6/25/2016,60.62,32,,6.5,0,0,7,18,46,137,9.96,9.77,10.35,10.03,8/8/2016,cck,"Top of main stem dead, fruits from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108241C,BC_SF10_0178,MUTANT,control,BC-GC2,4,8,H,6,5/24/2016,3,2,2,,6/22/2016,72.10,29,very large rosette,37.6,3,10,2,4,164,78,8.77,12.61,9.92,10.43,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108354C,BC_SF10_0180,MUTANT,control,BC-GC2,4,8,I,1,5/24/2016,3,3,3,,6/24/2016,39.48,31,,32.1,1,1,3,7,77,110,14.51,12.39,8.11,11.67,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_114698C,BC_SF10_0272,MUTANT,control,BC-GC2,4,8,I,2,5/24/2016,3,1,1,,6/25/2016,41.75,32,,30.1,1,2,5,11,13,205,12.29,9.80,7.95,10.01,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108426C,BC_SF10_0181,MUTANT,control,BC-GC2,4,8,I,3,5/24/2016,3,2,2,,6/22/2016,55.04,29,,34.7,2,4,3,6,136,124,13.08,13.65,11.54,12.76,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108953C,BC_SF10_0191,MUTANT,control,BC-GC2,4,8,I,4,5/24/2016,3,3,3,,6/22/2016,59.35,29,,34.5,2,6,2,6,145,75,14.89,13.71,9.94,12.85,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_115788C,BC_SF10_0287,MUTANT,control,BC-GC2,4,8,I,5,5/24/2016,3,3,3,,6/21/2016,56.99,28,,32.6,2,5,1,2,89,31,13.92,12.56,10.68,12.39,7/27/2016,vv,Has a lot of algae,,,,,,
BC_Expt3pt6,BC,SALK_109314C,BC_SF10_0197,MUTANT,control,BC-GC2,4,8,I,6,5/24/2016,3,3,3,,6/22/2016,59.73,29,,33.3,2,6,3,9,122,73,8.83,13.07,11.01,10.97,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111347C,BC_SF10_0227,MUTANT,control,BC-GC2,4,8,J,1,5/24/2016,3,3,3,,6/23/2016,35.88,30,,32.2,1,3,3,7,114,78,12.65,8.54,9.34,10.18,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_116862C,BC_SF10_0307,MUTANT,control,BC-GC2,4,8,J,2,5/24/2016,3,2,3,,6/25/2016,50.39,32,,19.8,2,2,3,9,84,101,12.89,9.06,11.66,11.20,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111080C,BC_SF10_0222,MUTANT,control,BC-GC2,4,8,J,3,5/24/2016,3,2,2,,6/22/2016,70.66,29,large rosette,41.7,2,6,1,3,129,50,14.51,12.67,8.50,11.89,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_116113C,BC_SF10_0295,MUTANT,control,BC-GC2,4,8,J,4,5/24/2016,3,2,3,,6/26/2016,76.02,33,,12.1,3,8,2,7,63,155,,,,,7/28/2016,vv,,,,Has 3 full fruits but 0 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109510C,BC_SF10_0200,MUTANT,control,BC-GC2,4,8,J,5,5/24/2016,3,2,2,,6/25/2016,79.36,32,,38.4,2,9,2,6,113,88,13.83,12.86,8.41,11.70,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22647,BC_SF08_0299,PHYT,control,BC-GC2,4-2,8,J,6,5/24/2016,3,3,3,,6/20/2016,33.62,27,May have bolted 6/18 or 6/19,18.7,2,6,1,3,61,62,,,,,7/28/2016,vv,Small leaves,,,Has 3 full fruits but 0 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107453C,BC_SF10_0169,MUTANT,control,BC-GC2,4,8,K,1,5/24/2016,3,2,2,,6/22/2016,29.02,29,,15.7,1,2,6,10,0,84,,,,,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22652,BC_SF08_0285,PHYT,control,BC-GC2,4-2,8,K,2,5/24/2016,3,2,3,,6/20/2016,16.75,27,,15.8,3,9,5,11,0,136,,,,,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_133437C,BC_SF11_0019,MUTANT,control,BC-GC2,4,8,K,3,5/24/2016,3,3,3,,6/22/2016,31.52,29,,16.9,2,7,9,13,0,71,,,,,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22658,BC_SF08_0315,PHYT,control,BC-GC2,4-2,8,K,4,5/24/2016,3,3,3,,6/28/2016,51.35,35,,15.3,2,2,10,10,1,50,,,,,7/28/2016,vv,"Dried at the tips, fruits counted by cck on 9/21/2016",,,Missing aborted fruit count,,Y,Went back and counted fruits
BC_Expt3pt6,BC,SALK_115655C,BC_SF10_0286,MUTANT,control,BC-GC2,4,8,K,5,5/24/2016,3,3,3,,6/22/2016,36.83,29,,21.1,2,7,4,12,87,102,11.36,,,11.36,7/28/2016,vv,,,,Has 3 full fruits but 1 length,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_119678C,BC_SF10_0355,MUTANT,control,BC-GC2,4,8,K,6,5/24/2016,3,3,3,,6/22/2016,36.05,29,,28.3,2,4,4,8,76,119,12.11,7.43,7.17,8.90,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120442C,BC_SF10_0369,MUTANT,control,BC-GC2,4,8,L,1,5/24/2016,3,3,3,,6/22/2016,27.28,29,,15.3,1,1,10,22,0,67,,,,,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119334C,BC_SF10_0348,MUTANT,control,BC-GC2,4,8,L,2,5/24/2016,3,3,3,,6/22/2016,36.26,29,,31.0,2,6,5,9,93,128,13.82,12.22,9.09,11.71,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110888C,BC_SF10_0218,MUTANT,control,BC-GC2,4,8,L,3,5/24/2016,3,2,3,,6/25/2016,45.38,32,,36.9,2,7,3,10,87,197,12.58,11.74,10.25,11.52,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120392C,BC_SF10_0367,MUTANT,control,BC-GC2,4,8,L,4,5/24/2016,3,3,3,,6/21/2016,37.47,28,,33.6,3,3,3,7,134,89,10.80,8.89,7.61,9.10,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113751C,BC_SF10_0259,MUTANT,control,BC-GC2,4,8,L,5,5/24/2016,3,3,3,,6/20/2016,44.41,27,,34.3,2,2,3,3,119,73,11.63,9.78,8.40,9.94,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108145C,BC_SF10_0177,MUTANT,control,BC-GC2,4,8,L,6,5/24/2016,3,3,3,,6/24/2016,46.03,31,,34.6,2,2,3,5,94,91,12.64,11.26,9.24,11.05,7/27/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_114698C,BC_SF10_0272,MUTANT,control,BC-GC2,5,9,A,1,5/24/2016,3,3,3,,6/22/2016,59.42,29,,33.3,3,6,2,2,78,48,12.20,10.96,12.09,11.75,7/25/2016,jp,,,,,,,
BC_Expt3pt6,BC,SALK_113793C,BC_SF10_0262,MUTANT,control,BC-GC2,5,9,A,2,5/24/2016,3,3,3,,6/25/2016,71.95,32,,24.1,2,2,1,1,50,37,13.53,12.12,10.73,12.13,7/25/2016,jp,,,,,,,
BC_Expt3pt6,BC,SALK_133375C,BC_SF11_0018,MUTANT,control,BC-GC2,5,9,A,3,5/24/2016,3,3,3,,6/23/2016,61.06,30,,30.4,3,6,3,10,95,83,13.73,13.47,11.33,12.84,7/26/2016,rn,,,,,,,
BC_Expt3pt6,BC,SALK_107932C,BC_SF10_0173,MUTANT,control,BC-GC2,5,9,A,4,5/24/2016,3,3,3,,6/25/2016,75.25,32,,35.1,2,6,2,2,134,35,8.60,15.39,10.29,11.43,7/26/2016,rn,,,,,,,
BC_Expt3pt6,BC,CS22635,BC_SF08_0279,PHYT,control,BC-GC2,5-1,9,A,5,5/24/2016,3,2,2,,6/24/2016,64.31,31,,28.5,1,1,3,4,117,22,14.38,11.81,12.96,13.05,7/26/2016,rn,,,,,,,
BC_Expt3pt6,BC,CS22647,BC_SF08_0299,PHYT,control,BC-GC2,5-1,9,A,6,5/24/2016,3,3,3,,6/22/2016,42.41,29,,31.4,2,5,2,7,121,59,7.10,8.70,9.13,8.31,7/26/2016,rn,,,,,,,
BC_Expt3pt6,BC,SALK_109126C,BC_SF10_0192,MUTANT,control,BC-GC2,5,9,B,1,5/24/2016,3,3,3,,6/28/2016,54.42,35,,16.3,0,0,4,13,6,120,12.54,8.16,9.12,9.94,8/5/2016,jt,"Dead main stem, 3rd fruit from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132943C,BC_SF11_0012,MUTANT,control,BC-GC2,5,9,B,2,5/24/2016,3,3,3,,6/22/2016,45.08,29,,27.7,1,2,3,5,88,45,14.30,13.49,7.70,11.83,7/25/2016,jp,,,,,,,
BC_Expt3pt6,BC,CS22652,BC_SF08_0285,PHYT,control,BC-GC2,5-1,9,B,3,5/24/2016,3,3,3,,6/22/2016,47.39,29,,29.3,3,7,3,5,69,96,,,,,7/26/2016,rn,No full fruits on main stem,,,Has 3 full fruits but 0 lengths,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_112856C,BC_SF10_0242,MUTANT,control,BC-GC2,5,9,B,4,5/24/2016,3,3,3,,6/27/2016,54.61,34,,30.8,2,3,3,6,67,65,9.24,13.03,9.72,10.66,7/27/2016,rn,,,,,,,
BC_Expt3pt6,BC,SALK_120184C,BC_SF10_0363,MUTANT,control,BC-GC2,5,9,B,5,5/24/2016,3,3,3,,6/25/2016,40.44,32,,19.6,1,1,3,12,25,126,13.38,8.22,8.35,9.98,8/5/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
